snapshot_date,member_id,total_visits,last_visit_date,segment
2026-01-17,M00770,0,,Ghost
2026-01-17,M00771,0,,Ghost
2026-01-17,M00772,1,2025-10-18,One-and-Done
2026-01-17,M00774,1,2026-01-08,New Member
2026-01-17,M00776,0,,Ghost
2026-01-17,M00778,5,2025-11-17,In the Zone
2026-01-17,M00779,0,,Ghost
2026-01-17,M00780,5,2025-11-25,In the Zone
2026-01-17,M00781,0,,New Member
2026-01-17,M00782,1,2025-11-04,One-and-Done
2026-01-17,M00783,4,2026-01-16,In the Zone
2026-01-17,M00784,3,2026-01-08,Approaching Threshold
2026-01-17,M00786,0,,Ghost
2026-01-17,M00787,4,2026-01-10,In the Zone
2026-01-17,M00790,0,,Ghost
2026-01-17,M00791,1,2025-10-23,One-and-Done
2026-01-17,M00793,0,,Ghost
2026-01-17,M00794,0,,Ghost
2026-01-17,M00795,1,2025-08-31,One-and-Done
2026-01-17,M00799,1,2025-07-19,One-and-Done
2026-01-17,M00801,0,,Ghost
2026-01-17,M00803,1,2025-12-22,New Member
2026-01-17,M00804,0,,Ghost
2026-01-17,M00805,4,2026-01-10,In the Zone
2026-01-17,M00806,0,,Ghost
2026-01-17,M00807,1,2025-08-02,One-and-Done
2026-01-17,M00809,2,2025-12-20,Approaching Threshold
2026-01-17,M00810,1,2025-12-25,New Member
2026-01-17,M00811,4,2026-01-11,In the Zone
2026-01-17,M00812,7,2025-10-30,In the Zone
2026-01-17,M00813,1,2025-10-04,One-and-Done
2026-01-17,M00814,0,,New Member
2026-01-17,M00815,0,,Ghost
2026-01-17,M00816,0,,Ghost
2026-01-17,M00818,0,,Ghost
2026-01-17,M00819,0,,Ghost
2026-01-17,M00820,0,,Ghost
2026-01-17,M00821,0,,Ghost
2026-01-17,M00822,0,,New Member
2026-01-17,M00825,8,2025-12-30,In the Zone
2026-01-17,M00826,1,2025-08-09,One-and-Done
2026-01-17,M00828,1,2025-11-15,One-and-Done
2026-01-17,M00829,0,,Ghost
2026-01-17,M00830,0,,Ghost
2026-01-17,M00831,0,,Ghost
2026-01-17,M00832,2,2025-07-15,Approaching Threshold
2026-01-17,M00833,1,2025-10-07,One-and-Done
2026-01-17,M00834,1,2025-08-21,One-and-Done
2026-01-17,M00836,1,2025-11-27,One-and-Done
2026-01-17,M00837,0,,Ghost
2026-01-17,M00840,1,2026-01-04,New Member
2026-01-17,M00841,0,,New Member
2026-01-17,M00842,0,,Ghost
2026-01-17,M00843,0,,Ghost
2026-01-17,M00844,1,2025-07-23,One-and-Done
2026-01-17,M00845,11,2026-01-17,Power User
2026-01-17,M00846,0,,Ghost
2026-01-17,M00847,2,2026-01-04,Approaching Threshold
2026-01-17,M00848,1,2025-05-30,One-and-Done
2026-01-17,M00849,0,,New Member
2026-01-17,M00850,7,2025-12-23,In the Zone
2026-01-24,M00003,0,,Ghost
2026-01-24,M00004,0,,Ghost
2026-01-24,M00006,3,2025-12-25,Approaching Threshold
2026-01-24,M00007,3,2026-01-07,Approaching Threshold
2026-01-24,M00009,0,,Ghost
2026-01-24,M00010,0,,Ghost
2026-01-24,M00012,2,2026-01-09,Approaching Threshold
2026-01-24,M00015,0,,Ghost
2026-01-24,M00016,0,,New Member
2026-01-24,M00018,1,2025-06-01,One-and-Done
2026-01-24,M00019,2,2026-01-09,Approaching Threshold
2026-01-24,M00020,0,,Ghost
2026-01-24,M00021,0,,Ghost
2026-01-24,M00022,1,2025-07-15,One-and-Done
2026-01-24,M00023,3,2026-01-10,Approaching Threshold
2026-01-24,M00024,0,,Ghost
2026-01-24,M00025,0,,Ghost
2026-01-24,M00026,5,2026-01-01,In the Zone
2026-01-24,M00027,0,,Ghost
2026-01-24,M00028,0,,Ghost
2026-01-24,M00029,2,2025-12-22,Approaching Threshold
2026-01-24,M00030,4,2026-01-18,In the Zone
2026-01-24,M00031,3,2025-12-20,Approaching Threshold
2026-01-24,M00032,0,,New Member
2026-01-24,M00033,0,,Ghost
2026-01-24,M00034,1,2025-12-07,One-and-Done
2026-01-24,M00035,0,,New Member
2026-01-24,M00037,0,,Ghost
2026-01-24,M00040,3,2026-01-11,Approaching Threshold
2026-01-24,M00041,0,,New Member
2026-01-24,M00042,1,2025-10-31,One-and-Done
2026-01-24,M00043,0,,Ghost
2026-01-24,M00044,0,,Ghost
2026-01-24,M00045,1,2025-07-20,One-and-Done
2026-01-24,M00046,1,2025-06-13,One-and-Done
2026-01-24,M00047,4,2025-11-13,In the Zone
2026-01-24,M00048,6,2026-01-05,In the Zone
2026-01-24,M00049,0,,Ghost
2026-01-24,M00050,6,2026-01-06,In the Zone
2026-01-24,M00051,3,2026-01-19,Approaching Threshold
2026-01-24,M00053,0,,Ghost
2026-01-24,M00054,0,,Ghost
2026-01-24,M00055,0,,Ghost
2026-01-24,M00056,2,2025-12-08,Approaching Threshold
2026-01-24,M00057,0,,Ghost
2026-01-24,M00059,0,,Ghost
2026-01-24,M00060,4,2025-12-28,In the Zone
2026-01-24,M00061,3,2025-10-06,Approaching Threshold
2026-01-24,M00062,0,,Ghost
2026-01-24,M00063,2,2025-12-17,Approaching Threshold
2026-01-24,M00064,2,2025-12-31,Approaching Threshold
2026-01-24,M00065,4,2025-12-31,In the Zone
2026-01-24,M00066,0,,Ghost
2026-01-24,M00067,2,2025-12-29,Approaching Threshold
2026-01-24,M00068,1,2025-08-29,One-and-Done
2026-01-24,M00069,0,,Ghost
2026-01-24,M00070,0,,Ghost
2026-01-24,M00071,2,2026-01-23,Approaching Threshold
2026-01-24,M00072,0,,New Member
2026-01-24,M00073,0,,Ghost
2026-01-24,M00074,0,,Ghost
2026-01-24,M00075,6,2026-01-11,In the Zone
2026-01-24,M00076,5,2025-12-09,In the Zone
2026-01-24,M00079,0,,Ghost
2026-01-24,M00080,0,,Ghost
2026-01-24,M00081,1,2025-11-12,One-and-Done
2026-01-24,M00083,6,2026-01-24,In the Zone
2026-01-24,M00084,6,2026-01-20,In the Zone
2026-01-24,M00087,1,2026-01-17,New Member
2026-01-24,M00090,0,,Ghost
2026-01-24,M00091,1,2025-11-17,One-and-Done
2026-01-24,M00092,5,2026-01-02,In the Zone
2026-01-24,M00093,1,2025-10-21,One-and-Done
2026-01-24,M00094,0,,Ghost
2026-01-24,M00096,1,2025-06-28,One-and-Done
2026-01-24,M00098,3,2026-01-07,Approaching Threshold
2026-01-24,M00099,4,2025-12-14,In the Zone
2026-01-24,M00100,0,,Ghost
2026-01-24,M00101,0,,Ghost
2026-01-24,M00103,0,,New Member
2026-01-24,M00104,0,,Ghost
2026-01-24,M00105,0,,Ghost
2026-01-24,M00112,0,,Ghost
2026-01-24,M00113,2,2025-11-01,Approaching Threshold
2026-01-24,M00114,0,,Ghost
2026-01-24,M00115,9,2026-01-21,In the Zone
2026-01-24,M00116,0,,Ghost
2026-01-24,M00117,0,,Ghost
2026-01-24,M00118,0,,Ghost
2026-01-24,M00119,0,,Ghost
2026-01-24,M00120,1,2025-12-22,New Member
2026-01-24,M00121,0,,Ghost
2026-01-24,M00123,0,,Ghost
2026-01-24,M00124,0,,Ghost
2026-01-24,M00125,0,,Ghost
2026-01-24,M00126,2,2025-12-20,Approaching Threshold
2026-01-24,M00127,0,,Ghost
2026-01-24,M00130,1,2026-01-15,New Member
2026-01-24,M00131,2,2026-01-22,Approaching Threshold
2026-01-24,M00132,0,,Ghost
2026-01-24,M00133,0,,Ghost
2026-01-24,M00135,3,2025-08-06,Approaching Threshold
2026-01-24,M00136,3,2025-12-03,Approaching Threshold
2026-01-24,M00137,0,,Ghost
2026-01-24,M00138,1,2025-11-12,One-and-Done
2026-01-24,M00139,2,2025-12-15,Approaching Threshold
2026-01-24,M00140,0,,Ghost
2026-01-24,M00141,0,,Ghost
2026-01-24,M00142,0,,Ghost
2026-01-24,M00143,0,,Ghost
2026-01-24,M00145,3,2026-01-21,Approaching Threshold
2026-01-24,M00147,0,,Ghost
2026-01-24,M00148,0,,New Member
2026-01-24,M00149,0,,Ghost
2026-01-24,M00150,0,,Ghost
2026-01-24,M00151,0,,Ghost
2026-01-24,M00152,0,,New Member
2026-01-24,M00153,0,,Ghost
2026-01-24,M00154,1,2025-10-11,One-and-Done
2026-01-24,M00155,1,2025-12-19,New Member
2026-01-24,M00156,0,,Ghost
2026-01-24,M00157,2,2026-01-10,Approaching Threshold
2026-01-24,M00158,1,2025-11-14,One-and-Done
2026-01-24,M00159,0,,Ghost
2026-01-24,M00160,0,,Ghost
2026-01-24,M00162,3,2025-11-30,Approaching Threshold
2026-01-24,M00163,0,,Ghost
2026-01-24,M00164,0,,Ghost
2026-01-24,M00166,8,2026-01-19,In the Zone
2026-01-24,M00167,0,,Ghost
2026-01-24,M00168,0,,Ghost
2026-01-24,M00169,0,,Ghost
2026-01-24,M00170,1,2025-12-26,New Member
2026-01-24,M00171,3,2026-01-18,Approaching Threshold
2026-01-24,M00172,6,2026-01-19,In the Zone
2026-01-24,M00173,1,2026-01-14,New Member
2026-01-24,M00175,2,2025-10-13,Approaching Threshold
2026-01-24,M00176,0,,Ghost
2026-01-24,M00177,0,,Ghost
2026-01-24,M00179,7,2026-01-12,In the Zone
2026-01-24,M00180,0,,Ghost
2026-01-24,M00181,2,2025-12-21,Approaching Threshold
2026-01-24,M00182,7,2025-12-27,In the Zone
2026-01-24,M00184,3,2025-10-09,Approaching Threshold
2026-01-24,M00185,3,2025-11-29,Approaching Threshold
2026-01-24,M00186,2,2026-01-17,Approaching Threshold
2026-01-24,M00187,4,2026-01-12,In the Zone
2026-01-24,M00188,2,2025-11-26,Approaching Threshold
2026-01-24,M00191,0,,Ghost
2026-01-24,M00192,1,2025-11-05,One-and-Done
2026-01-24,M00193,3,2026-01-17,Approaching Threshold
2026-01-24,M00194,1,2025-05-19,One-and-Done
2026-01-24,M00195,5,2025-11-12,In the Zone
2026-01-24,M00196,0,,Ghost
2026-01-24,M00197,1,2026-01-10,New Member
2026-01-24,M00198,4,2026-01-06,In the Zone
2026-01-24,M00199,1,2025-11-07,One-and-Done
2026-01-24,M00200,0,,Ghost
2026-01-24,M00203,5,2026-01-18,In the Zone
2026-01-24,M00204,0,,Ghost
2026-01-24,M00205,0,,Ghost
2026-01-24,M00207,2,2025-12-22,Approaching Threshold
2026-01-24,M00208,0,,Ghost
2026-01-24,M00209,0,,Ghost
2026-01-24,M00211,4,2026-01-01,In the Zone
2026-01-24,M00212,1,2025-12-14,New Member
2026-01-24,M00213,2,2026-01-13,Approaching Threshold
2026-01-24,M00214,5,2026-01-13,In the Zone
2026-01-24,M00215,2,2026-01-15,Approaching Threshold
2026-01-24,M00216,0,,Ghost
2026-01-24,M00217,0,,Ghost
2026-01-24,M00219,4,2025-12-13,In the Zone
2026-01-24,M00220,0,,Ghost
2026-01-24,M00221,4,2025-12-12,In the Zone
2026-01-24,M00222,0,,Ghost
2026-01-24,M00223,1,2025-08-26,One-and-Done
2026-01-24,M00224,0,,Ghost
2026-01-24,M00226,7,2026-01-05,In the Zone
2026-01-24,M00228,1,2026-01-04,New Member
2026-01-24,M00229,0,,Ghost
2026-01-24,M00233,0,,Ghost
2026-01-24,M00234,3,2025-12-16,Approaching Threshold
2026-01-24,M00235,0,,New Member
2026-01-24,M00236,0,,Ghost
2026-01-24,M00238,0,,New Member
2026-01-24,M00239,2,2026-01-03,Approaching Threshold
2026-01-24,M00240,2,2025-12-25,Approaching Threshold
2026-01-24,M00241,0,,Ghost
2026-01-24,M00242,4,2026-01-04,In the Zone
2026-01-24,M00243,1,2025-12-27,New Member
2026-01-24,M00244,0,,Ghost
2026-01-24,M00245,3,2025-12-22,Approaching Threshold
2026-01-24,M00246,0,,Ghost
2026-01-24,M00247,0,,Ghost
2026-01-24,M00249,2,2025-12-14,Approaching Threshold
2026-01-24,M00251,5,2025-10-13,In the Zone
2026-01-24,M00252,0,,New Member
2026-01-24,M00254,0,,Ghost
2026-01-24,M00255,0,,Ghost
2026-01-24,M00257,2,2025-09-28,Approaching Threshold
2026-01-24,M00258,0,,Ghost
2026-01-24,M00259,3,2026-01-08,Approaching Threshold
2026-01-24,M00260,1,2025-08-18,One-and-Done
2026-01-24,M00262,0,,Ghost
2026-01-24,M00263,4,2025-11-22,In the Zone
2026-01-24,M00264,1,2025-12-14,New Member
2026-01-24,M00265,4,2025-12-25,In the Zone
2026-01-24,M00266,3,2026-01-17,Approaching Threshold
2026-01-24,M00267,0,,Ghost
2026-01-24,M00268,0,,New Member
2026-01-24,M00269,0,,Ghost
2026-01-24,M00270,3,2026-01-21,Approaching Threshold
2026-01-24,M00272,0,,Ghost
2026-01-24,M00273,5,2026-01-02,In the Zone
2026-01-24,M00274,0,,Ghost
2026-01-24,M00275,9,2026-01-21,In the Zone
2026-01-24,M00276,0,,Ghost
2026-01-24,M00277,0,,Ghost
2026-01-24,M00278,0,,Ghost
2026-01-24,M00279,6,2025-11-21,In the Zone
2026-01-24,M00280,0,,Ghost
2026-01-24,M00281,0,,Ghost
2026-01-24,M00282,3,2026-01-13,Approaching Threshold
2026-01-24,M00283,0,,Ghost
2026-01-24,M00285,1,2026-01-24,New Member
2026-01-24,M00286,0,,Ghost
2026-01-24,M00288,1,2026-01-11,New Member
2026-01-24,M00289,0,,Ghost
2026-01-24,M00290,0,,Ghost
2026-01-24,M00291,3,2025-12-19,Approaching Threshold
2026-01-24,M00292,2,2026-01-13,Approaching Threshold
2026-01-24,M00293,0,,Ghost
2026-01-24,M00294,1,2025-10-07,One-and-Done
2026-01-24,M00296,5,2025-11-07,In the Zone
2026-01-24,M00297,3,2026-01-23,Approaching Threshold
2026-01-24,M00298,3,2026-01-10,Approaching Threshold
2026-01-24,M00299,0,,Ghost
2026-01-24,M00300,0,,Ghost
2026-01-24,M00301,3,2025-10-08,Approaching Threshold
2026-01-24,M00302,3,2025-10-29,Approaching Threshold
2026-01-24,M00303,9,2026-01-14,In the Zone
2026-01-24,M00304,7,2025-12-21,In the Zone
2026-01-24,M00305,1,2025-11-29,One-and-Done
2026-01-24,M00306,1,2025-11-28,One-and-Done
2026-01-24,M00308,1,2025-11-13,One-and-Done
2026-01-24,M00309,0,,Ghost
2026-01-24,M00310,0,,Ghost
2026-01-24,M00311,6,2025-11-27,In the Zone
2026-01-24,M00312,1,2026-01-14,New Member
2026-01-24,M00314,0,,Ghost
2026-01-24,M00315,0,,Ghost
2026-01-24,M00316,5,2025-11-22,In the Zone
2026-01-24,M00317,3,2026-01-11,Approaching Threshold
2026-01-24,M00318,0,,Ghost
2026-01-24,M00319,0,,Ghost
2026-01-24,M00320,0,,Ghost
2026-01-24,M00321,7,2025-12-29,In the Zone
2026-01-24,M00322,0,,Ghost
2026-01-24,M00323,1,2026-01-04,New Member
2026-01-24,M00324,0,,Ghost
2026-01-24,M00328,3,2025-12-25,Approaching Threshold
2026-01-24,M00329,0,,Ghost
2026-01-24,M00330,0,,Ghost
2026-01-24,M00331,0,,Ghost
2026-01-24,M00332,1,2025-09-27,One-and-Done
2026-01-24,M00333,2,2025-11-28,Approaching Threshold
2026-01-24,M00335,1,2025-08-08,One-and-Done
2026-01-24,M00337,9,2026-01-12,In the Zone
2026-01-24,M00338,1,2026-01-16,New Member
2026-01-24,M00339,0,,New Member
2026-01-24,M00340,0,,Ghost
2026-01-24,M00341,0,,Ghost
2026-01-24,M00342,1,2025-12-28,New Member
2026-01-24,M00343,0,,Ghost
2026-01-24,M00344,2,2025-07-30,Approaching Threshold
2026-01-24,M00346,3,2025-12-11,Approaching Threshold
2026-01-24,M00347,1,2025-07-18,One-and-Done
2026-01-24,M00348,3,2025-08-03,Approaching Threshold
2026-01-24,M00349,7,2026-01-17,In the Zone
2026-01-24,M00350,0,,Ghost
2026-01-24,M00351,0,,Ghost
2026-01-24,M00352,1,2025-10-16,One-and-Done
2026-01-24,M00353,0,,Ghost
2026-01-24,M00354,0,,Ghost
2026-01-24,M00355,3,2026-01-12,Approaching Threshold
2026-01-24,M00356,0,,New Member
2026-01-24,M00357,0,,Ghost
2026-01-24,M00359,1,2025-12-19,New Member
2026-01-24,M00360,0,,Ghost
2026-01-24,M00361,1,2025-12-13,New Member
2026-01-24,M00362,0,,New Member
2026-01-24,M00363,1,2025-08-26,One-and-Done
2026-01-24,M00366,0,,Ghost
2026-01-24,M00367,1,2025-12-03,One-and-Done
2026-01-24,M00369,2,2026-01-16,Approaching Threshold
2026-01-24,M00370,1,2025-12-15,New Member
2026-01-24,M00374,1,2026-01-01,New Member
2026-01-24,M00375,5,2025-12-22,In the Zone
2026-01-24,M00376,0,,Ghost
2026-01-24,M00377,1,2025-12-21,New Member
2026-01-24,M00378,1,2025-12-14,New Member
2026-01-24,M00379,1,2025-12-09,One-and-Done
2026-01-24,M00380,0,,Ghost
2026-01-24,M00381,1,2025-06-26,One-and-Done
2026-01-24,M00383,1,2026-01-07,New Member
2026-01-24,M00384,0,,New Member
2026-01-24,M00385,0,,Ghost
2026-01-24,M00387,0,,Ghost
2026-01-24,M00388,0,,Ghost
2026-01-24,M00389,0,,Ghost
2026-01-24,M00390,2,2025-12-07,Approaching Threshold
2026-01-24,M00391,0,,Ghost
2026-01-24,M00392,0,,Ghost
2026-01-24,M00393,2,2025-12-30,Approaching Threshold
2026-01-24,M00394,0,,Ghost
2026-01-24,M00396,0,,Ghost
2026-01-24,M00397,0,,Ghost
2026-01-24,M00399,6,2025-12-23,In the Zone
2026-01-24,M00400,4,2025-11-19,In the Zone
2026-01-24,M00401,2,2026-01-22,Approaching Threshold
2026-01-24,M00402,3,2025-12-03,Approaching Threshold
2026-01-24,M00403,0,,Ghost
2026-01-24,M00404,0,,Ghost
2026-01-24,M00405,3,2025-12-23,Approaching Threshold
2026-01-24,M00406,0,,Ghost
2026-01-24,M00408,3,2026-01-16,Approaching Threshold
2026-01-24,M00410,8,2026-01-13,In the Zone
2026-01-24,M00411,0,,Ghost
2026-01-24,M00412,0,,Ghost
2026-01-24,M00413,1,2025-09-24,One-and-Done
2026-01-24,M00414,0,,Ghost
2026-01-24,M00415,1,2025-10-13,One-and-Done
2026-01-24,M00417,3,2025-10-27,Approaching Threshold
2026-01-24,M00418,4,2026-01-24,In the Zone
2026-01-24,M00419,0,,Ghost
2026-01-24,M00420,0,,Ghost
2026-01-24,M00421,3,2026-01-22,Approaching Threshold
2026-01-24,M00423,0,,Ghost
2026-01-24,M00424,0,,Ghost
2026-01-24,M00426,3,2025-12-20,Approaching Threshold
2026-01-24,M00427,0,,New Member
2026-01-24,M00428,0,,New Member
2026-01-24,M00429,1,2025-08-31,One-and-Done
2026-01-24,M00430,0,,Ghost
2026-01-24,M00432,4,2026-01-07,In the Zone
2026-01-24,M00435,0,,New Member
2026-01-24,M00437,0,,New Member
2026-01-24,M00438,8,2025-12-23,In the Zone
2026-01-24,M00439,3,2025-12-17,Approaching Threshold
2026-01-24,M00440,0,,Ghost
2026-01-24,M00442,1,2025-06-21,One-and-Done
2026-01-24,M00443,0,,New Member
2026-01-24,M00445,0,,Ghost
2026-01-24,M00446,1,2026-01-03,New Member
2026-01-24,M00447,1,2025-10-24,One-and-Done
2026-01-24,M00449,8,2026-01-04,In the Zone
2026-01-24,M00450,0,,Ghost
2026-01-24,M00452,0,,Ghost
2026-01-24,M00453,8,2025-12-06,In the Zone
2026-01-24,M00454,0,,Ghost
2026-01-24,M00455,0,,Ghost
2026-01-24,M00456,7,2026-01-17,In the Zone
2026-01-24,M00457,2,2025-12-27,Approaching Threshold
2026-01-24,M00458,1,2025-10-19,One-and-Done
2026-01-24,M00460,1,2026-01-05,New Member
2026-01-24,M00461,4,2025-12-01,In the Zone
2026-01-24,M00462,1,2025-12-15,New Member
2026-01-24,M00463,3,2026-01-07,Approaching Threshold
2026-01-24,M00464,1,2025-12-01,One-and-Done
2026-01-24,M00465,0,,Ghost
2026-01-24,M00466,4,2025-11-17,In the Zone
2026-01-24,M00467,1,2025-09-20,One-and-Done
2026-01-24,M00470,6,2026-01-01,In the Zone
2026-01-24,M00471,11,2025-12-22,Power User
2026-01-24,M00472,9,2025-12-07,In the Zone
2026-01-24,M00473,4,2025-08-28,In the Zone
2026-01-24,M00475,4,2026-01-03,In the Zone
2026-01-24,M00476,4,2025-11-28,In the Zone
2026-01-24,M00479,2,2026-01-09,Approaching Threshold
2026-01-24,M00480,2,2025-10-07,Approaching Threshold
2026-01-24,M00481,1,2025-07-04,One-and-Done
2026-01-24,M00482,3,2026-01-16,Approaching Threshold
2026-01-24,M00483,1,2025-06-08,One-and-Done
2026-01-24,M00484,2,2026-01-02,Approaching Threshold
2026-01-24,M00485,0,,Ghost
2026-01-24,M00486,5,2026-01-01,In the Zone
2026-01-24,M00489,7,2026-01-11,In the Zone
2026-01-24,M00490,0,,Ghost
2026-01-24,M00493,0,,Ghost
2026-01-24,M00494,3,2025-12-10,Approaching Threshold
2026-01-24,M00495,1,2025-11-10,One-and-Done
2026-01-24,M00496,0,,Ghost
2026-01-24,M00497,0,,Ghost
2026-01-24,M00498,0,,Ghost
2026-01-24,M00499,5,2025-11-19,In the Zone
2026-01-24,M00500,1,2025-10-02,One-and-Done
2026-01-24,M00502,1,2025-11-02,One-and-Done
2026-01-24,M00503,0,,Ghost
2026-01-24,M00504,6,2025-12-20,In the Zone
2026-01-24,M00505,0,,Ghost
2026-01-24,M00507,6,2026-01-13,In the Zone
2026-01-24,M00508,0,,Ghost
2026-01-24,M00510,0,,Ghost
2026-01-24,M00511,1,2025-11-06,One-and-Done
2026-01-24,M00512,2,2025-12-30,Approaching Threshold
2026-01-24,M00514,0,,Ghost
2026-01-24,M00515,0,,New Member
2026-01-24,M00517,0,,Ghost
2026-01-24,M00518,1,2025-07-04,One-and-Done
2026-01-24,M00519,1,2025-07-07,One-and-Done
2026-01-24,M00520,1,2025-07-21,One-and-Done
2026-01-24,M00521,1,2025-10-19,One-and-Done
2026-01-24,M00524,0,,Ghost
2026-01-24,M00525,0,,Ghost
2026-01-24,M00527,7,2026-01-15,In the Zone
2026-01-24,M00528,0,,Ghost
2026-01-24,M00531,2,2025-12-13,Approaching Threshold
2026-01-24,M00533,0,,Ghost
2026-01-24,M00534,2,2025-12-21,Approaching Threshold
2026-01-24,M00535,0,,Ghost
2026-01-24,M00536,0,,Ghost
2026-01-24,M00540,7,2026-01-09,In the Zone
2026-01-24,M00541,0,,New Member
2026-01-24,M00543,4,2025-11-28,In the Zone
2026-01-24,M00545,6,2026-01-19,In the Zone
2026-01-24,M00546,8,2025-12-09,In the Zone
2026-01-24,M00547,0,,Ghost
2026-01-24,M00548,1,2025-08-27,One-and-Done
2026-01-24,M00549,3,2026-01-13,Approaching Threshold
2026-01-24,M00550,1,2025-12-18,New Member
2026-01-24,M00552,5,2025-12-01,In the Zone
2026-01-24,M00553,0,,Ghost
2026-01-24,M00554,0,,Ghost
2026-01-24,M00555,1,2026-01-01,New Member
2026-01-24,M00556,2,2025-11-06,Approaching Threshold
2026-01-24,M00557,1,2025-11-15,One-and-Done
2026-01-24,M00558,0,,Ghost
2026-01-24,M00559,3,2026-01-12,Approaching Threshold
2026-01-24,M00561,2,2026-01-10,Approaching Threshold
2026-01-24,M00562,0,,Ghost
2026-01-24,M00563,0,,Ghost
2026-01-24,M00564,0,,Ghost
2026-01-24,M00565,2,2026-01-20,Approaching Threshold
2026-01-24,M00566,5,2025-12-26,In the Zone
2026-01-24,M00567,3,2025-12-30,Approaching Threshold
2026-01-24,M00568,3,2025-10-31,Approaching Threshold
2026-01-24,M00569,3,2025-12-09,Approaching Threshold
2026-01-24,M00570,0,,Ghost
2026-01-24,M00572,2,2025-12-31,Approaching Threshold
2026-01-24,M00573,1,2025-10-14,One-and-Done
2026-01-24,M00576,10,2026-01-08,In the Zone
2026-01-24,M00578,1,2025-11-23,One-and-Done
2026-01-24,M00579,0,,Ghost
2026-01-24,M00580,0,,New Member
2026-01-24,M00581,2,2025-12-16,Approaching Threshold
2026-01-24,M00582,2,2025-07-01,Approaching Threshold
2026-01-24,M00583,5,2025-12-10,In the Zone
2026-01-24,M00584,0,,Ghost
2026-01-24,M00586,4,2026-01-21,In the Zone
2026-01-24,M00587,2,2025-12-21,Approaching Threshold
2026-01-24,M00588,2,2026-01-09,Approaching Threshold
2026-01-24,M00589,0,,Ghost
2026-01-24,M00590,2,2026-01-17,Approaching Threshold
2026-01-24,M00591,4,2025-12-09,In the Zone
2026-01-24,M00593,1,2025-09-09,One-and-Done
2026-01-24,M00594,5,2026-01-15,In the Zone
2026-01-24,M00595,1,2026-01-01,New Member
2026-01-24,M00596,1,2025-11-22,One-and-Done
2026-01-24,M00597,1,2025-06-27,One-and-Done
2026-01-24,M00598,1,2025-10-23,One-and-Done
2026-01-24,M00600,0,,Ghost
2026-01-24,M00601,0,,Ghost
2026-01-24,M00602,5,2025-09-06,In the Zone
2026-01-24,M00603,0,,Ghost
2026-01-24,M00604,0,,New Member
2026-01-24,M00605,2,2025-08-16,Approaching Threshold
2026-01-24,M00606,0,,Ghost
2026-01-24,M00607,3,2025-12-08,Approaching Threshold
2026-01-24,M00608,1,2025-12-09,One-and-Done
2026-01-24,M00612,0,,Ghost
2026-01-24,M00613,0,,Ghost
2026-01-24,M00614,0,,Ghost
2026-01-24,M00615,0,,Ghost
2026-01-24,M00616,0,,Ghost
2026-01-24,M00617,1,2025-10-01,One-and-Done
2026-01-24,M00618,1,2025-12-16,New Member
2026-01-24,M00619,3,2026-01-24,Approaching Threshold
2026-01-24,M00621,0,,Ghost
2026-01-24,M00622,1,2025-09-26,One-and-Done
2026-01-24,M00623,1,2025-07-27,One-and-Done
2026-01-24,M00624,1,2025-12-10,One-and-Done
2026-01-24,M00625,0,,Ghost
2026-01-24,M00628,0,,New Member
2026-01-24,M00629,0,,Ghost
2026-01-24,M00630,0,,New Member
2026-01-24,M00631,1,2025-11-05,One-and-Done
2026-01-24,M00632,0,,Ghost
2026-01-24,M00634,7,2026-01-17,In the Zone
2026-01-24,M00635,1,2026-01-23,New Member
2026-01-24,M00636,0,,Ghost
2026-01-24,M00637,0,,Ghost
2026-01-24,M00638,0,,Ghost
2026-01-24,M00639,0,,Ghost
2026-01-24,M00640,6,2025-11-24,In the Zone
2026-01-24,M00641,0,,Ghost
2026-01-24,M00642,1,2025-11-13,One-and-Done
2026-01-24,M00643,1,2025-12-31,New Member
2026-01-24,M00645,0,,Ghost
2026-01-24,M00646,1,2025-09-07,One-and-Done
2026-01-24,M00647,1,2025-07-30,One-and-Done
2026-01-24,M00649,0,,Ghost
2026-01-24,M00650,0,,Ghost
2026-01-24,M00651,2,2025-12-04,Approaching Threshold
2026-01-24,M00652,2,2025-12-21,Approaching Threshold
2026-01-24,M00653,0,,Ghost
2026-01-24,M00654,0,,Ghost
2026-01-24,M00656,0,,Ghost
2026-01-24,M00657,0,,Ghost
2026-01-24,M00658,4,2026-01-13,In the Zone
2026-01-24,M00659,2,2025-11-24,Approaching Threshold
2026-01-24,M00660,0,,Ghost
2026-01-24,M00661,0,,Ghost
2026-01-24,M00662,0,,Ghost
2026-01-24,M00664,0,,Ghost
2026-01-24,M00665,0,,Ghost
2026-01-24,M00667,0,,Ghost
2026-01-24,M00668,4,2026-01-17,In the Zone
2026-01-24,M00670,8,2026-01-09,In the Zone
2026-01-24,M00671,1,2025-07-09,One-and-Done
